id_road,lxbh,xjdm,xjmc,xsmc,lxmc,LICHENGGONGLI
2311,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,0.937
2312,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,4.262
2313,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,0.736
2314,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,2.552
2315,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,0.927
2316,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,5.995
2317,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,9.626
2318,G331,231086,东宁市,牡丹江市,丹东—阿勒泰,42.0
2319,G331,231086,东宁市,牡丹江市,丹东—阿勒泰,48.783
2320,G331,231086,东宁市,牡丹江市,丹东—阿勒泰,8.555
2321,G331,231086,东宁市,牡丹江市,丹东—阿勒泰,26.149
2322,G331,231086,东宁市,牡丹江市,丹东—阿勒泰,5.261
2323,G331,231086,东宁市,牡丹江市,丹东—阿勒泰,3.079
2324,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,13.886
2325,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,21.561
2326,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,2.309
2327,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,36.641
2328,S318,231086,东宁市,牡丹江市,东宁（老黑山）—汪清,36.828
2329,S318,231086,东宁市,牡丹江市,东宁（老黑山）—汪清,21.87
2330,G301,231086,东宁市,牡丹江市,绥芬河—满洲里（国道绥满）,5.261
2331,S315,231086,东宁市,牡丹江市,绥芬河—柳树,0.987
2332,S315,231086,东宁市,牡丹江市,绥芬河—柳树,0.627
2333,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,27.844
2334,S315,231086,东宁市,牡丹江市,绥芬河—柳树,20.171
2335,S315,231086,东宁市,牡丹江市,绥芬河—柳树,14.068
2336,G331,231086,东宁市,牡丹江市,丹东—阿勒泰,29.604
2337,G331,231086,东宁市,牡丹江市,丹东—阿勒泰,3.306
2338,S315,231086,东宁市,牡丹江市,绥芬河—柳树,1.924
2339,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,11.992
2340,S317,231086,东宁市,牡丹江市,三岔口—石岩镇,0.985
2341,G301,231086,东宁市,牡丹江市,绥芬河—满洲里（国道绥满）,37.179
2342,G301,231086,东宁市,牡丹江市,绥芬河—满洲里（国道绥满）,3.74
2343,G301,231086,东宁市,牡丹江市,绥芬河—满洲里（国道绥满）,3.079
2344,G202,231101,市辖区,黑河市,黑河—大连,2.39
2345,G202,231101,市辖区,黑河市,黑河—大连,0.623
2346,G202,231101,市辖区,黑河市,黑河—大连,4.459
2347,G202,231101,市辖区,黑河市,黑河—大连,1.675
2348,G202,231101,市辖区,黑河市,黑河—大连,2.616
2349,G1211,231101,市辖区,黑河市,吉林—黑河（吉黑高速）,16.376
2350,G331,231101,市辖区,黑河市,丹东—阿勒泰,9.077
2351,G331,231101,市辖区,黑河市,丹东—阿勒泰,1.101
2352,G202,231101,市辖区,黑河市,黑河—大连,32.654
2353,G202,231101,市辖区,黑河市,黑河—大连,1.155
2354,G202,231101,市辖区,黑河市,黑河—大连,1.758
2355,G202,231101,市辖区,黑河市,黑河—大连,25.217
2356,G202,231101,市辖区,黑河市,黑河—大连,7.608
2357,G202,231101,市辖区,黑河市,黑河—大连,3.797
2358,S211,231101,市辖区,黑河市,黑河—双城,25.217
2359,S211,231101,市辖区,黑河市,黑河—双城,80.89
2360,S302,231101,市辖区,黑河市,黑河—加格达奇,4.459
2361,S302,231101,市辖区,黑河市,黑河—加格达奇,1.675
2362,S302,231101,市辖区,黑河市,黑河—加格达奇,3.654
2363,S302,231101,市辖区,黑河市,黑河—加格达奇,50.212
2364,S302,231101,市辖区,黑河市,黑河—加格达奇,74.489
2365,S211,231101,市辖区,黑河市,黑河—双城,7.608
2366,S211,231101,市辖区,黑河市,黑河—双城,3.797
2367,G331,231101,市辖区,黑河市,丹东—阿勒泰,47.297
2368,G331,231101,市辖区,黑河市,丹东—阿勒泰,22.32
2369,G202,231101,市辖区,黑河市,黑河—大连,6.832
2370,G331,231101,市辖区,黑河市,丹东—阿勒泰,2.1
2371,G1211,231101,市辖区,黑河市,吉林—黑河（吉黑高速）,43.571
2372,S211,231101,市辖区,黑河市,黑河—双城,1.675
2373,S211,231101,市辖区,黑河市,黑河—双城,1.638
2374,S211,231101,市辖区,黑河市,黑河—双城,4.459
2375,S211,231101,市辖区,黑河市,黑河—双城,2.124
2376,G331,231101,市辖区,黑河市,丹东—阿勒泰,41.531
2377,G331,231102,爱辉区,黑河市,丹东—阿勒泰,5.919
2378,G331,231102,爱辉区,黑河市,丹东—阿勒泰,1.004
2379,G331,231102,爱辉区,黑河市,丹东—阿勒泰,9.536
2380,G331,231102,爱辉区,黑河市,丹东—阿勒泰,2.165
2381,G331,231102,爱辉区,黑河市,丹东—阿勒泰,25.547
2382,G331,231102,爱辉区,黑河市,丹东—阿勒泰,15.769
2383,G331,231102,爱辉区,黑河市,丹东—阿勒泰,1.43
2384,G331,231102,爱辉区,黑河市,丹东—阿勒泰,6.384
2385,G331,231102,爱辉区,黑河市,丹东—阿勒泰,1.348
2386,S516,231123,逊克县,黑河市,逊克—孙吴,24.588
2387,S516,231123,逊克县,黑河市,逊克—孙吴,2.878
2388,S516,231123,逊克县,黑河市,逊克—孙吴,9.087
2389,S204,231123,逊克县,黑河市,四季屯—鹤岗,3.553
2390,G331,231123,逊克县,黑河市,丹东—阿勒泰,24.197
2391,G331,231123,逊克县,黑河市,丹东—阿勒泰,44.183
2392,S204,231123,逊克县,黑河市,四季屯—鹤岗,24.588
2393,S204,231123,逊克县,黑河市,四季屯—鹤岗,5.883
2394,S204,231123,逊克县,黑河市,四季屯—鹤岗,15.969
2395,S204,231123,逊克县,黑河市,四季屯—鹤岗,1.959
2396,S204,231123,逊克县,黑河市,四季屯—鹤岗,18.938
2397,S204,231123,逊克县,黑河市,四季屯—鹤岗,5.817
2398,S204,231123,逊克县,黑河市,四季屯—鹤岗,18.109
2399,S204,231123,逊克县,黑河市,四季屯—鹤岗,14.847
2400,S204,231123,逊克县,黑河市,四季屯—鹤岗,52.746
2401,S204,231123,逊克县,黑河市,四季屯—鹤岗,14.405
2402,S516,231123,逊克县,黑河市,逊克—孙吴,1.541
2403,S516,231123,逊克县,黑河市,逊克—孙吴,21.916
2404,G331,231123,逊克县,黑河市,丹东—阿勒泰,39.346
2405,S516,231123,逊克县,黑河市,逊克—孙吴,11.577
2406,S516,231123,逊克县,黑河市,逊克—孙吴,0.883
2407,S204,231123,逊克县,黑河市,四季屯—鹤岗,4.535
2408,S204,231123,逊克县,黑河市,四季屯—鹤岗,1.857
2409,S516,231123,逊克县,黑河市,逊克—孙吴,2.613
2410,S204,231123,逊克县,黑河市,四季屯—鹤岗,4.732
2411,S204,231123,逊克县,黑河市,四季屯—鹤岗,7.137
2412,S204,231123,逊克县,黑河市,四季屯—鹤岗,12.699
2413,G1211,231124,孙吴县,黑河市,吉林—黑河（吉黑高速）,30.942
2414,G1211,231124,孙吴县,黑河市,吉林—黑河（吉黑高速）,23.256
2415,G1211,231124,孙吴县,黑河市,吉林—黑河（吉黑高速）,30.0
2416,G202,231124,孙吴县,黑河市,黑河—大连,2.036
2417,G202,231124,孙吴县,黑河市,黑河—大连,51.771
2418,G202,231124,孙吴县,黑河市,黑河—大连,4.678
2419,G202,231124,孙吴县,黑河市,黑河—大连,1.5
2420,G202,231124,孙吴县,黑河市,黑河—大连,1.668
2421,G202,231124,孙吴县,黑河市,黑河—大连,25.7
2422,S516,231124,孙吴县,黑河市,逊克—孙吴,21.637
2423,S516,231124,孙吴县,黑河市,逊克—孙吴,12.353
2424,S204,231124,孙吴县,黑河市,四季屯—鹤岗,12.353
2425,S204,231124,孙吴县,黑河市,四季屯—鹤岗,15.735
2426,S204,231124,孙吴县,黑河市,四季屯—鹤岗,5.05
2427,S204,231124,孙吴县,黑河市,四季屯—鹤岗,7.647
2428,S204,231124,孙吴县,黑河市,四季屯—鹤岗,0.316
2429,G331,231124,孙吴县,黑河市,丹东—阿勒泰,6.858
2430,G331,231124,孙吴县,黑河市,丹东—阿勒泰,7.647
2431,G331,231124,孙吴县,黑河市,丹东—阿勒泰,21.195
2432,S101,231181,北安市,黑河市,哈尔滨—北安,6.09
2433,S101,231181,北安市,黑河市,哈尔滨—北安,0.995
2434,S101,231181,北安市,黑河市,哈尔滨—北安,5.782
2435,S101,231181,北安市,黑河市,哈尔滨—北安,0.842
2436,S101,231181,北安市,黑河市,哈尔滨—北安,1.223
2437,S101,231181,北安市,黑河市,哈尔滨—北安,2.0
2438,S101,231181,北安市,黑河市,哈尔滨—北安,3.211
2439,S12,231181,北安市,黑河市,伊春—齐齐哈尔,39.106
2440,G332,231181,北安市,黑河市,萝北—额布都格,2.36
2441,G332,231181,北安市,黑河市,萝北—额布都格,6.09
2442,G332,231181,北安市,黑河市,萝北—额布都格,0.995
2443,G332,231181,北安市,黑河市,萝北—额布都格,5.782
2444,G332,231181,北安市,黑河市,萝北—额布都格,10.526
2445,G332,231181,北安市,黑河市,萝北—额布都格,0.531
2446,G332,231181,北安市,黑河市,萝北—额布都格,0.257
2447,G332,231181,北安市,黑河市,萝北—额布都格,11.222
2448,S214,231181,北安市,黑河市,前进—胡吉吐莫,24.743
2449,S214,231181,北安市,黑河市,前进—胡吉吐莫,1.012
2450,S214,231181,北安市,黑河市,前进—胡吉吐莫,0.542
2451,S214,231181,北安市,黑河市,前进—胡吉吐莫,1.604
2452,S214,231181,北安市,黑河市,前进—胡吉吐莫,0.994
2453,S214,231181,北安市,黑河市,前进—胡吉吐莫,0.45
2454,S214,231181,北安市,黑河市,前进—胡吉吐莫,3.166
2455,S214,231181,北安市,黑河市,前进—胡吉吐莫,7.438
2456,S101,231181,北安市,黑河市,哈尔滨—北安,2.604
2457,S101,231181,北安市,黑河市,哈尔滨—北安,1.026
2458,S101,231181,北安市,黑河市,哈尔滨—北安,2.583
2459,S101,231181,北安市,黑河市,哈尔滨—北安,1.944
2460,S101,231181,北安市,黑河市,哈尔滨—北安,1.999
2461,S101,231181,北安市,黑河市,哈尔滨—北安,1.901
2462,S101,231181,北安市,黑河市,哈尔滨—北安,2.685
2463,S101,231181,北安市,黑河市,哈尔滨—北安,4.728
2464,S304,231181,北安市,黑河市,绥棱—拉哈,38.938
2465,S304,231181,北安市,黑河市,绥棱—拉哈,17.498
2466,S304,231181,北安市,黑河市,绥棱—拉哈,2.543
2467,S15,231181,北安市,黑河市,绥化—北安,38.633
2468,S15,231181,北安市,黑河市,绥化—北安,3.773
2469,S12,231181,北安市,黑河市,伊春—齐齐哈尔,12.989
2470,S12,231181,北安市,黑河市,伊春—齐齐哈尔,34.304
2471,S12,231181,北安市,黑河市,伊春—齐齐哈尔,50.518
2472,S214,231181,北安市,黑河市,前进—胡吉吐莫,20.7
2473,S15,231181,北安市,黑河市,绥化—北安,4.329
2474,S214,231181,北安市,黑河市,前进—胡吉吐莫,6.204
2475,S214,231181,北安市,黑河市,前进—胡吉吐莫,7.074
2476,S303,231181,北安市,黑河市,长水河农场—讷河,27.607
2477,S304,231181,北安市,黑河市,绥棱—拉哈,12.11
2478,S304,231181,北安市,黑河市,绥棱—拉哈,6.204
2479,S304,231181,北安市,黑河市,绥棱—拉哈,7.138
2480,S214,231181,北安市,黑河市,前进—胡吉吐莫,4.173
2481,S214,231181,北安市,黑河市,前进—胡吉吐莫,1.005
2482,S214,231181,北安市,黑河市,前进—胡吉吐莫,0.834
2483,G202,231181,北安市,黑河市,黑河—大连,1.047
2484,G1213,231181,北安市,黑河市,北安—漠河,4.239
2485,G1211,231181,北安市,黑河市,吉林—黑河（吉黑高速）,13.069
2486,G1211,231181,北安市,黑河市,吉林—黑河（吉黑高速）,19.232
2487,G1211,231181,北安市,黑河市,吉林—黑河（吉黑高速）,7.644
2488,S101,231181,北安市,黑河市,哈尔滨—北安,0.732
2489,S101,231181,北安市,黑河市,哈尔滨—北安,1.822
2490,S101,231181,北安市,黑河市,哈尔滨—北安,1.22
2491,S101,231181,北安市,黑河市,哈尔滨—北安,5.03
2492,S101,231181,北安市,黑河市,哈尔滨—北安,3.916
2493,S101,231181,北安市,黑河市,哈尔滨—北安,21.107
2494,S101,231181,北安市,黑河市,哈尔滨—北安,1.947
2495,S101,231181,北安市,黑河市,哈尔滨—北安,4.173
2496,G202,231181,北安市,黑河市,黑河—大连,6.771
2497,G202,231181,北安市,黑河市,黑河—大连,6.948
2498,G202,231181,北安市,黑河市,黑河—大连,0.664
2499,G332,231181,北安市,黑河市,萝北—额布都格,10.133
2500,G332,231181,北安市,黑河市,萝北—额布都格,1.28
2501,G332,231181,北安市,黑河市,萝北—额布都格,2.2
2502,G202,231181,北安市,黑河市,黑河—大连,12.883
2503,G202,231181,北安市,黑河市,黑河—大连,6.918
2504,G332,231181,北安市,黑河市,萝北—额布都格,26.256
2505,G332,231181,北安市,黑河市,萝北—额布都格,28.742
2506,G332,231181,北安市,黑河市,萝北—额布都格,22.656
2507,G202,231182,五大连池市,黑河市,黑河—大连,0.543
2508,G202,231182,五大连池市,黑河市,黑河—大连,0.474
2509,G202,231182,五大连池市,黑河市,黑河—大连,4.789
2510,G202,231182,五大连池市,黑河市,黑河—大连,1.195
2511,G202,231182,五大连池市,黑河市,黑河—大连,17.911
2512,G332,231182,五大连池市,黑河市,萝北—额布都格,1.643
2513,G332,231182,五大连池市,黑河市,萝北—额布都格,1.226
2514,G332,231182,五大连池市,黑河市,萝北—额布都格,0.757
2515,G332,231182,五大连池市,黑河市,萝北—额布都格,1.15
2516,G332,231182,五大连池市,黑河市,萝北—额布都格,10.217
2517,G332,231182,五大连池市,黑河市,萝北—额布都格,3.904
2518,G332,231182,五大连池市,黑河市,萝北—额布都格,2.572
2519,G332,231182,五大连池市,黑河市,萝北—额布都格,1.874
2520,G1211,231182,五大连池市,黑河市,吉林—黑河（吉黑高速）,49.912
2521,G1213,231182,五大连池市,黑河市,北安—漠河,21.998
2522,G1213,231182,五大连池市,黑河市,北安—漠河,26.928
2523,G1213,231182,五大连池市,黑河市,北安—漠河,22.0
2524,G1211,231182,五大连池市,黑河市,吉林—黑河（吉黑高速）,37.786
2525,G202,231182,五大连池市,黑河市,黑河—大连,3.887
2526,G202,231182,五大连池市,黑河市,黑河—大连,10.78
2527,G332,231182,五大连池市,黑河市,萝北—额布都格,27.018
2528,G332,231182,五大连池市,黑河市,萝北—额布都格,1.382
2529,G332,231182,五大连池市,黑河市,萝北—额布都格,8.061
2530,G332,231182,五大连池市,黑河市,萝北—额布都格,4.412
2531,G332,231182,五大连池市,黑河市,萝北—额布都格,1.275
2532,G332,231182,五大连池市,黑河市,萝北—额布都格,1.251
2533,G332,231182,五大连池市,黑河市,萝北—额布都格,1.224
2534,G332,231182,五大连池市,黑河市,萝北—额布都格,2.374
2535,G332,231182,五大连池市,黑河市,萝北—额布都格,0.206
2536,S303,231182,五大连池市,黑河市,长水河农场—讷河,0.474
2537,S303,231182,五大连池市,黑河市,长水河农场—讷河,0.419
2538,S303,231182,五大连池市,黑河市,长水河农场—讷河,0.836
2539,S303,231182,五大连池市,黑河市,长水河农场—讷河,1.206
2540,S303,231182,五大连池市,黑河市,长水河农场—讷河,0.838
2541,S303,231182,五大连池市,黑河市,长水河农场—讷河,6.757
2542,S303,231182,五大连池市,黑河市,长水河农场—讷河,1.389
2543,S303,231182,五大连池市,黑河市,长水河农场—讷河,3.086
2544,G332,231182,五大连池市,黑河市,萝北—额布都格,2.251
2545,G332,231182,五大连池市,黑河市,萝北—额布都格,3.477
2546,G332,231182,五大连池市,黑河市,萝北—额布都格,2.485
2547,G332,231182,五大连池市,黑河市,萝北—额布都格,0.584
2548,G332,231182,五大连池市,黑河市,萝北—额布都格,0.816
2549,G332,231182,五大连池市,黑河市,萝北—额布都格,6.146
2550,G332,231182,五大连池市,黑河市,萝北—额布都格,1.231
2551,G332,231182,五大连池市,黑河市,萝北—额布都格,8.298
2552,G1213,231182,五大连池市,黑河市,北安—漠河,14.733
2553,G1213,231182,五大连池市,黑河市,北安—漠河,22.0
2554,G1213,231182,五大连池市,黑河市,北安—漠河,7.867
2555,G1213,231182,五大连池市,黑河市,北安—漠河,19.832
2556,G1213,231182,五大连池市,黑河市,北安—漠河,18.963
2557,G202,231182,五大连池市,黑河市,黑河—大连,26.213
2558,G202,231182,五大连池市,黑河市,黑河—大连,4.847
2559,G202,231182,五大连池市,黑河市,黑河—大连,25.976
2560,S303,231182,五大连池市,黑河市,长水河农场—讷河,21.594
2561,S508,231182,五大连池市,黑河市,龙镇—格球山农场,6.853
2562,S508,231182,五大连池市,黑河市,龙镇—格球山农场,13.045
2563,S508,231182,五大连池市,黑河市,龙镇—格球山农场,25.42
2564,S508,231182,五大连池市,黑河市,龙镇—格球山农场,1.384
2565,S508,231182,五大连池市,黑河市,龙镇—格球山农场,4.894
2566,S508,231182,五大连池市,黑河市,龙镇—格球山农场,2.556
2567,Z951231182,231182,五大连池市,黑河市,双泉乡—五大连池,7.784
2568,S303,231182,五大连池市,黑河市,长水河农场—讷河,4.23
2569,S303,231182,五大连池市,黑河市,长水河农场—讷河,7.638
2570,S303,231182,五大连池市,黑河市,长水河农场—讷河,1.328
2571,S303,231182,五大连池市,黑河市,长水河农场—讷河,2.374
2572,S303,231182,五大连池市,黑河市,长水河农场—讷河,27.082
2573,S303,231182,五大连池市,黑河市,长水河农场—讷河,3.887
2574,G231,231183,嫩江市,黑河市,嫩江—双辽,11.644
2575,G231,231183,嫩江市,黑河市,嫩江—双辽,2.062
2576,S211,231183,嫩江市,黑河市,黑河—双城,1.529
2577,S211,231183,嫩江市,黑河市,黑河—双城,5.275
2578,S211,231183,嫩江市,黑河市,黑河—双城,1.465
2579,S211,231183,嫩江市,黑河市,黑河—双城,3.074
2580,S211,231183,嫩江市,黑河市,黑河—双城,0.374
2581,S211,231183,嫩江市,黑河市,黑河—双城,15.37
2582,S215,231183,嫩江市,黑河市,呼玛—嫩江,51.377
2583,S215,231183,嫩江市,黑河市,呼玛—嫩江,46.228
2584,S215,231183,嫩江市,黑河市,呼玛—嫩江,93.349
2585,S215,231183,嫩江市,黑河市,呼玛—嫩江,3.184
2586,G231,231183,嫩江市,黑河市,嫩江—双辽,1.779
2587,G231,231183,嫩江市,黑河市,嫩江—双辽,2.356
2588,G231,231183,嫩江市,黑河市,嫩江—双辽,4.261
2589,G231,231183,嫩江市,黑河市,嫩江—双辽,46.059
2590,G332,231183,嫩江市,黑河市,萝北—额布都格,36.992
2591,S302,231183,嫩江市,黑河市,黑河—加格达奇,46.228
2592,S302,231183,嫩江市,黑河市,黑河—加格达奇,1.878
2593,S515,231183,嫩江市,黑河市,联兴乡—科洛镇,12.896
2594,S515,231183,嫩江市,黑河市,联兴乡—科洛镇,3.184
2595,S515,231183,嫩江市,黑河市,联兴乡—科洛镇,10.241
2596,S515,231183,嫩江市,黑河市,联兴乡—科洛镇,0.598
2597,S515,231183,嫩江市,黑河市,联兴乡—科洛镇,3.464
2598,S515,231183,嫩江市,黑河市,联兴乡—科洛镇,5.081
2599,S515,231183,嫩江市,黑河市,联兴乡—科洛镇,23.388
2600,S211,231183,嫩江市,黑河市,黑河—双城,3.019
2601,S211,231183,嫩江市,黑河市,黑河—双城,9.975
2602,S211,231183,嫩江市,黑河市,黑河—双城,25.009
2603,S211,231183,嫩江市,黑河市,黑河—双城,2.145
2604,S215,231183,嫩江市,黑河市,呼玛—嫩江,1.629
2605,S211,231183,嫩江市,黑河市,黑河—双城,5.379
2606,S215,231183,嫩江市,黑河市,呼玛—嫩江,38.118
2607,S302,231183,嫩江市,黑河市,黑河—加格达奇,6.158
2608,S302,231183,嫩江市,黑河市,黑河—加格达奇,2.313
2609,S302,231183,嫩江市,黑河市,黑河—加格达奇,1.607
2610,G231,231183,嫩江市,黑河市,嫩江—双辽,0.5
2611,S211,231183,嫩江市,黑河市,黑河—双城,10.65
2612,S211,231183,嫩江市,黑河市,黑河—双城,3.631
2613,S211,231183,嫩江市,黑河市,黑河—双城,2.004
2614,G332,231183,嫩江市,黑河市,萝北—额布都格,3.631
2615,G332,231183,嫩江市,黑河市,萝北—额布都格,10.65
2616,G332,231183,嫩江市,黑河市,萝北—额布都格,15.293
2617,G332,231183,嫩江市,黑河市,萝北—额布都格,0.839
2618,G332,231183,嫩江市,黑河市,萝北—额布都格,1.027
2619,G332,231183,嫩江市,黑河市,萝北—额布都格,13.128
2620,G4512,231183,嫩江市,黑河市,双辽—嫩江,54.309
2621,S211,231183,嫩江市,黑河市,黑河—双城,67.981
2622,S211,231183,嫩江市,黑河市,黑河—双城,22.165
2623,G222,231202,北林区,绥化市,嘉荫—临江,0.848
2624,S101,231202,北林区,绥化市,哈尔滨—北安,1.332
2625,S101,231202,北林区,绥化市,哈尔滨—北安,1.031
2626,G1111,231202,北林区,绥化市,鹤岗—哈尔滨（鹤哈高速）,22.108
2627,G1111,231202,北林区,绥化市,鹤岗—哈尔滨（鹤哈高速）,1.451
2628,G203,231202,北林区,绥化市,绥化—沈阳,1.3
2629,G203,231202,北林区,绥化市,绥化—沈阳,4.4
2630,G222,231202,北林区,绥化市,嘉荫—临江,2.312
2631,G222,231202,北林区,绥化市,嘉荫—临江,26.76
2632,G203,231202,北林区,绥化市,绥化—沈阳,6.96
2633,G203,231202,北林区,绥化市,绥化—沈阳,2.3
2634,G222,231202,北林区,绥化市,嘉荫—临江,0.716
2635,G222,231202,北林区,绥化市,嘉荫—临江,6.396
2636,G222,231202,北林区,绥化市,嘉荫—临江,1.027
2637,G203,231202,北林区,绥化市,绥化—沈阳,6.46
2638,G203,231202,北林区,绥化市,绥化—沈阳,3.347
2639,S15,231202,北林区,绥化市,绥化—北安,13.077
2640,S209,231202,北林区,绥化市,绥化—尚志,0.983
2641,S209,231202,北林区,绥化市,绥化—尚志,2.381
2642,S209,231202,北林区,绥化市,绥化—尚志,0.402
2643,S209,231202,北林区,绥化市,绥化—尚志,1.601
2644,S209,231202,北林区,绥化市,绥化—尚志,1.941
2645,S209,231202,北林区,绥化市,绥化—尚志,4.91
2646,S209,231202,北林区,绥化市,绥化—尚志,4.591
2647,S209,231202,北林区,绥化市,绥化—尚志,1.79
2648,S212,231202,北林区,绥化市,依安—四方台,4.141
2649,S212,231202,北林区,绥化市,依安—四方台,1.513
2650,G222,231202,北林区,绥化市,嘉荫—临江,1.827
2651,G222,231202,北林区,绥化市,嘉荫—临江,1.346
2652,G222,231202,北林区,绥化市,嘉荫—临江,8.259
2653,G222,231202,北林区,绥化市,嘉荫—临江,24.854
2654,S101,231202,北林区,绥化市,哈尔滨—北安,2.15
2655,S510,231202,北林区,绥化市,上集镇—秦家镇,18.919
2656,Z951231202,231202,北林区,绥化市,鹤哈支线北林东出口,1.566
2657,Z952231202,231202,北林区,绥化市,鹤哈支线北林南出口,2.329
2658,S101,231202,北林区,绥化市,哈尔滨—北安,1.362
2659,S101,231202,北林区,绥化市,哈尔滨—北安,1.2
2660,S101,231202,北林区,绥化市,哈尔滨—北安,8.81
2661,S15,231202,北林区,绥化市,绥化—北安,12.568
2662,S510,231202,北林区,绥化市,上集镇—秦家镇,6.569
2663,S311,231202,北林区,绥化市,绥化—扎赉特旗,35.033
2664,S510,231202,北林区,绥化市,上集镇—秦家镇,15.877
2665,S311,231202,北林区,绥化市,绥化—扎赉特旗,1.219
2666,S311,231202,北林区,绥化市,绥化—扎赉特旗,2.888
2667,S15,231202,北林区,绥化市,绥化—北安,1.321
2668,G1111,231202,北林区,绥化市,鹤岗—哈尔滨（鹤哈高速）,1.806
2669,G203,231202,北林区,绥化市,绥化—沈阳,1.0
2670,S101,231202,北林区,绥化市,哈尔滨—北安,1.519
2671,S101,231202,北林区,绥化市,哈尔滨—北安,7.956
2672,S101,231202,北林区,绥化市,哈尔滨—北安,21.393
2673,S101,231202,北林区,绥化市,哈尔滨—北安,4.094
2674,S101,231202,北林区,绥化市,哈尔滨—北安,0.996
2675,S101,231202,北林区,绥化市,哈尔滨—北安,0.984
2676,S101,231202,北林区,绥化市,哈尔滨—北安,6.396
2677,S101,231202,北林区,绥化市,哈尔滨—北安,1.027
2678,G1111,231202,北林区,绥化市,鹤岗—哈尔滨（鹤哈高速）,16.436
2679,G1111,231202,北林区,绥化市,鹤岗—哈尔滨（鹤哈高速）,1.235
2680,S101,231202,北林区,绥化市,哈尔滨—北安,15.648
2681,G203,231221,望奎县,绥化市,绥化—沈阳,2.342
2682,G203,231221,望奎县,绥化市,绥化—沈阳,2.804
2683,G203,231221,望奎县,绥化市,绥化—沈阳,5.087
2684,S212,231221,望奎县,绥化市,依安—四方台,1.196
2685,G203,231221,望奎县,绥化市,绥化—沈阳,0.624
2686,S212,231221,望奎县,绥化市,依安—四方台,5.041
2687,S212,231221,望奎县,绥化市,依安—四方台,1.474
2688,S212,231221,望奎县,绥化市,依安—四方台,1.21
2689,G203,231221,望奎县,绥化市,绥化—沈阳,10.568
2690,G203,231221,望奎县,绥化市,绥化—沈阳,3.712
2691,G203,231221,望奎县,绥化市,绥化—沈阳,17.811
2692,S212,231221,望奎县,绥化市,依安—四方台,24.607
2693,S212,231221,望奎县,绥化市,依安—四方台,1.124
2694,S212,231221,望奎县,绥化市,依安—四方台,1.953
2695,S212,231221,望奎县,绥化市,依安—四方台,3.294
2696,S212,231221,望奎县,绥化市,依安—四方台,14.516
2697,S15,231221,望奎县,绥化市,绥化—北安,43.687
2698,G203,231221,望奎县,绥化市,绥化—沈阳,1.953
2699,G1211,231222,兰西县,绥化市,吉林—黑河（吉黑高速）,0.113
2700,G1211,231222,兰西县,绥化市,吉林—黑河（吉黑高速）,0.142
2701,G1211,231222,兰西县,绥化市,吉林—黑河（吉黑高速）,1.272
2702,S211,231222,兰西县,绥化市,黑河—双城,2.024
2703,S211,231222,兰西县,绥化市,黑河—双城,4.835
2704,S213,231222,兰西县,绥化市,兰西—民意,19.198
2705,S213,231222,兰西县,绥化市,兰西—民意,2.97
2706,S211,231222,兰西县,绥化市,黑河—双城,4.972
2707,S211,231222,兰西县,绥化市,黑河—双城,0.531
2708,S211,231222,兰西县,绥化市,黑河—双城,1.067
2709,S211,231222,兰西县,绥化市,黑河—双城,1.916
2710,S211,231222,兰西县,绥化市,黑河—双城,6.36
2711,S211,231222,兰西县,绥化市,黑河—双城,7.008
2712,S211,231222,兰西县,绥化市,黑河—双城,2.658
2713,G1211,231222,兰西县,绥化市,吉林—黑河（吉黑高速）,21.455
2714,G1211,231222,兰西县,绥化市,吉林—黑河（吉黑高速）,26.218
2715,G1211,231222,兰西县,绥化市,吉林—黑河（吉黑高速）,0.472
2716,S311,231222,兰西县,绥化市,绥化—扎赉特旗,14.976
2717,S311,231222,兰西县,绥化市,绥化—扎赉特旗,2.402
2718,S311,231222,兰西县,绥化市,绥化—扎赉特旗,22.099
2719,S213,231222,兰西县,绥化市,兰西—民意,2.403
2720,S213,231222,兰西县,绥化市,兰西—民意,6.36
2721,S213,231222,兰西县,绥化市,兰西—民意,28.103
2722,S311,231222,兰西县,绥化市,绥化—扎赉特旗,17.0
2723,G202,231222,兰西县,绥化市,黑河—大连,3.809
2724,G202,231222,兰西县,绥化市,黑河—大连,10.929
2725,G202,231222,兰西县,绥化市,黑河—大连,4.837
2726,G202,231222,兰西县,绥化市,黑河—大连,28.295
2727,G202,231222,兰西县,绥化市,黑河—大连,1.815
2728,G202,231223,青冈县,绥化市,黑河—大连,16.627
2729,G202,231223,青冈县,绥化市,黑河—大连,9.076
2730,G1211,231223,青冈县,绥化市,吉林—黑河（吉黑高速）,27.039
2731,G1211,231223,青冈县,绥化市,吉林—黑河（吉黑高速）,0.856
